date,3204906,3203700,3205101,3200706,3202009,3203353,3201704,3200102,3203163,3200607,3203908,3201100,3202603,3202900,3204054,3204203,3204559,3204708,3201001,3205309,3202108,3200904,3205150,3203130,3205002,3204955,3205176,3204302,3200169,3200136,3201803,3202801,3200409,3200805,3201209,3203007,3202553,3202454,3205200,3200201,3202405,3201506,3202504,3200300,3203809,3203106,3205010,3204401,3201605,3205036,3204609,3204351,3204104,3204807,3205069,3202702,3200359,3202652,3201902,3203346,3203320,3202256,3201159,3203601,3203403,3204005,3203205,3200508,3204252,3203502,3203056,3201407,3201308,3202306,3203304,3204500,3202207,3204658
2010-05-23,16.0,0.0,65.0,0.0,0.0,7.0,0.0,0.0,0.0,92.0,14.0,1.0,1.0,21.0,18.0,17.0,2.0,40.0,2.0,228.0,1.0,2.0,0.0,0.0,214.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,18.0,1.0,224.0,1.0,0.0,14.0,180.0,19.0,131.0,289.0,1.0,0.0,1.0,0.0,24.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,49.0,0.0,0.0,8.0,1.0,1.0,39.0,3.0,1.0,0.0,1.0,1.0
2010-05-30,9.0,0.0,64.0,2.0,0.0,2.0,0.0,0.0,0.0,27.0,4.0,1.0,1.0,28.0,21.0,24.0,2.0,35.0,0.0,172.0,1.0,0.0,0.0,0.0,166.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,134.0,0.0,0.0,8.0,193.0,10.0,86.0,193.0,1.0,1.0,4.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,40.0,0.0,1.0,3.0,0.0,1.0,35.0,2.0,0.0,0.0,0.0,0.0
2010-06-06,11.0,0.0,57.0,0.0,0.0,4.0,0.0,0.0,0.0,44.0,4.0,1.0,3.0,33.0,8.0,15.0,4.0,65.0,0.0,204.0,5.0,7.0,0.0,0.0,198.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,22.0,1.0,118.0,1.0,0.0,7.0,163.0,9.0,148.0,206.0,0.0,1.0,1.0,1.0,7.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,3.0,1.0,52.0,1.0,2.0,3.0,0.0,0.0,37.0,5.0,10.0,0.0,0.0,1.0
2010-06-13,16.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,4.0,3.0,0.0,17.0,6.0,9.0,0.0,77.0,0.0,155.0,1.0,3.0,0.0,0.0,114.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,23.0,2.0,116.0,1.0,0.0,0.0,115.0,1.0,63.0,183.0,1.0,1.0,0.0,2.0,9.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,34.0,0.0,1.0,0.0,0.0,1.0,26.0,3.0,0.0,0.0,0.0,1.0
2010-06-20,14.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,1.0,1.0,6.0,5.0,7.0,0.0,95.0,0.0,139.0,2.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,21.0,0.0,57.0,0.0,0.0,1.0,89.0,7.0,60.0,170.0,1.0,0.0,0.0,0.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,46.0,2.0,1.0,0.0,0.0,0.0,29.0,2.0,4.0,0.0,0.0,0.0
2010-06-27,18.0,0.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,6.0,4.0,3.0,0.0,82.0,0.0,104.0,1.0,1.0,1.0,0.0,87.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,11.0,1.0,45.0,0.0,0.0,1.0,54.0,3.0,66.0,150.0,0.0,1.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,4.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,1.0
2010-07-04,33.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,5.0,1.0,10.0,2.0,55.0,0.0,121.0,0.0,0.0,0.0,0.0,74.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,18.0,1.0,47.0,0.0,0.0,0.0,81.0,0.0,83.0,167.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,3.0,1.0,0.0,0.0,24.0,1.0,6.0,0.0,0.0,2.0
2010-07-11,50.0,0.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,10.0,2.0,4.0,0.0,49.0,0.0,122.0,0.0,0.0,0.0,0.0,69.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,19.0,1.0,36.0,0.0,0.0,0.0,71.0,2.0,50.0,92.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,1.0,1.0,0.0
2010-07-18,58.0,0.0,30.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,2.0,5.0,3.0,0.0,52.0,1.0,111.0,0.0,7.0,0.0,0.0,57.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,16.0,1.0,21.0,0.0,0.0,1.0,64.0,0.0,27.0,123.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0
2010-07-25,35.0,0.0,49.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,59.0,0.0,107.0,2.0,2.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,26.0,1.0,0.0,5.0,52.0,0.0,31.0,87.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,3.0,4.0,0.0,1.0,18.0,0.0,4.0,0.0,1.0,0.0
